id,carat,cut,color,clarity,depth,table,x,y,z,price
2816,0.3,Ideal,D,SI1,62.7,56.0,4.27,4.29,2.69,709
2817,0.34,Ideal,H,VS2,60.8,56.0,4.47,4.49,2.72,596
2818,0.91,Premium,E,SI2,58.0,57.0,6.36,6.31,3.72,3839
2819,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.14,3.87,3326
2820,0.38,Ideal,H,VS2,61.0,55.0,4.66,4.69,2.87,748
2821,2.61,Very Good,H,SI2,63.1,56.0,8.75,8.65,5.46,12271
2822,1.01,Very Good,G,SI2,63.2,59.0,6.37,6.3,4.0,3901
2823,0.38,Ideal,E,SI1,61.9,53.8,4.65,4.68,2.89,693
2824,0.42,Ideal,E,VS2,61.3,56.0,4.83,4.86,2.97,912
2825,0.7,Ideal,F,SI1,61.5,57.0,5.69,5.74,3.52,2709
2826,0.3,Ideal,D,SI1,62.6,57.0,4.29,4.31,2.7,524
2827,0.39,Ideal,F,VS1,62.0,54.4,4.65,4.68,2.89,805
2828,1.01,Premium,F,VS2,60.8,58.0,6.53,6.49,3.95,7272
2829,1.2,Ideal,G,VS1,61.8,55.0,6.83,6.81,4.21,8456
2830,1.54,Premium,I,VS1,61.3,58.0,7.3,7.37,4.52,9604
2831,0.3,Ideal,E,VS2,63.0,55.0,4.27,4.25,2.68,844
2832,1.0,Premium,D,SI1,59.8,62.0,6.56,6.52,3.9,5264
2833,0.3,Good,H,SI1,63.3,56.0,4.28,4.25,2.71,421
2834,0.72,Ideal,E,SI2,62.7,56.0,5.66,5.68,3.55,2870
2835,1.07,Ideal,G,VS1,61.8,55.0,6.59,6.56,4.06,7783
2836,0.31,Ideal,G,IF,62.2,56.0,4.35,4.33,2.69,872
2837,0.52,Ideal,E,VS1,61.2,56.0,5.22,5.18,3.18,1793
2838,0.55,Ideal,F,VVS2,61.6,56.0,5.25,5.28,3.25,2133
2839,1.5,Premium,G,VS1,60.4,60.0,7.35,7.4,4.45,12543
2840,2.44,Good,I,SI1,63.4,58.0,8.49,8.53,5.34,15379
2841,0.3,Premium,E,VS2,62.6,58.0,4.31,4.28,2.69,731
2842,0.32,Ideal,G,IF,61.4,56.0,4.44,4.41,2.72,918
2843,1.51,Premium,F,SI2,63.0,57.0,7.26,7.31,4.61,7695
2844,0.56,Premium,D,SI2,60.7,58.0,5.36,5.34,3.25,1362
2845,1.22,Ideal,H,VS1,61.4,57.0,6.87,6.89,4.22,7487
2846,2.01,Premium,I,VS2,61.6,59.0,8.09,8.06,5.0,16857
2847,0.43,Premium,D,SI1,60.6,60.0,4.83,4.85,2.94,774
2848,0.38,Ideal,E,IF,62.0,54.0,4.66,4.69,2.9,1300
2849,0.3,Good,I,VS1,63.0,56.0,4.29,4.32,2.71,473
2850,0.53,Ideal,E,VS2,61.3,55.0,5.22,5.24,3.21,1607
2851,0.3,Ideal,G,VVS1,61.8,54.0,4.33,4.36,2.68,764
2852,1.58,Ideal,G,VVS2,61.9,55.0,7.51,7.49,4.64,10838
2853,1.5,Premium,I,SI2,58.1,58.0,7.51,7.45,4.36,6147
2854,0.71,Premium,F,VS1,60.2,59.0,5.79,5.83,3.5,3217
2855,1.01,Very Good,E,SI2,58.9,60.0,6.54,6.59,3.86,4668
2856,0.3,Ideal,D,VS2,62.2,55.0,4.28,4.31,2.67,911
2857,1.01,Good,F,SI1,63.9,57.0,6.36,6.3,4.04,6039
2858,0.33,Ideal,D,VS2,61.6,55.0,4.46,4.44,2.74,848
2859,0.31,Ideal,F,VVS1,61.5,56.0,4.37,4.38,2.69,868
2860,0.33,Ideal,D,VS2,62.1,56.0,4.47,4.5,2.78,781
2861,0.24,Very Good,H,VVS1,60.9,57.0,4.06,4.09,2.48,504
2862,0.34,Premium,F,SI2,61.5,58.0,4.48,4.44,2.74,574
2863,0.33,Ideal,D,VVS2,61.2,55.0,4.47,4.5,2.75,713
2864,0.3,Premium,G,VS2,62.9,58.0,4.32,4.31,2.71,675
2865,0.77,Premium,F,VS2,62.4,60.0,5.84,5.79,3.63,2858
2866,0.31,Ideal,G,VS1,61.4,56.0,4.35,4.41,2.69,625
2867,0.72,Ideal,F,SI1,60.6,56.0,5.8,5.85,3.53,2841
2868,0.9,Ideal,G,SI1,61.7,57.0,6.16,6.23,3.82,3922
2869,0.5,Ideal,D,SI1,62.2,54.0,5.13,5.09,3.18,1432
2870,1.55,Ideal,I,SI1,62.4,60.0,7.34,7.37,4.59,8575
2871,2.01,Premium,J,VS2,61.8,58.0,8.06,8.12,5.01,15475
2872,0.71,Ideal,I,VS2,62.0,56.0,5.77,5.73,3.56,2217
2873,0.34,Ideal,H,VS1,62.3,55.0,4.5,4.55,2.82,729
2874,1.09,Good,H,SI2,64.0,57.0,6.51,6.54,4.16,3725
2875,0.56,Ideal,G,SI1,62.0,57.0,5.29,5.34,3.29,1238
2876,2.02,Ideal,F,SI1,61.6,58.0,8.15,8.19,5.02,17662
2877,1.62,Ideal,G,SI1,62.9,57.0,7.53,7.49,4.72,12800
2878,0.31,Ideal,G,VVS2,62.1,55.0,4.32,4.35,2.69,907
2879,0.31,Ideal,G,VVS2,62.0,56.0,4.38,4.41,2.72,907
2880,0.33,Ideal,G,VS2,62.1,55.0,4.45,4.48,2.77,579
2881,2.01,Premium,E,SI2,62.1,58.0,8.07,8.0,4.98,15579
2882,0.32,Ideal,G,VVS1,61.8,55.2,4.46,4.39,2.73,1080
2883,0.73,Ideal,E,VS2,61.6,56.0,5.8,5.83,3.58,2720
2884,0.31,Ideal,F,VS2,61.5,56.0,4.34,4.37,2.68,729
2885,1.03,Ideal,I,SI1,62.4,55.0,6.45,6.48,4.03,4643
2886,1.01,Ideal,E,SI1,62.2,56.0,6.38,6.41,3.98,6169
2887,0.53,Ideal,G,VS1,61.7,57.0,5.19,5.22,3.21,1778
2888,0.52,Ideal,D,SI1,62.7,55.0,5.14,5.17,3.23,1720
2889,1.01,Good,E,VS2,59.8,61.0,6.44,6.49,3.87,7177
2890,1.54,Ideal,J,VS2,60.9,56.0,7.49,7.45,4.56,8173
2891,1.05,Premium,I,VS2,62.3,59.0,6.49,6.46,4.03,4724
2892,0.55,Very Good,F,VS2,62.2,56.0,5.25,5.28,3.28,1777
2893,1.02,Very Good,D,SI1,61.0,63.0,6.53,6.5,3.96,4515
2894,0.32,Ideal,H,SI1,61.9,54.0,4.41,4.42,2.73,479
2895,1.01,Good,F,VS2,63.4,58.0,6.36,6.38,4.04,6332
2896,0.57,Ideal,F,VS2,60.3,57.0,5.41,5.38,3.25,1745
2897,0.53,Ideal,F,SI1,62.2,55.0,5.19,5.22,3.23,1383
2898,0.9,Premium,H,VS1,61.7,58.0,6.19,6.16,3.82,4022
2899,0.42,Ideal,H,SI1,62.9,57.0,4.76,4.72,2.99,884
2900,0.28,Very Good,F,VVS2,60.1,59.0,4.22,4.25,2.55,642
2901,1.23,Ideal,G,SI1,62.5,56.0,6.79,6.85,4.27,6666
2902,0.31,Premium,F,VVS1,61.8,58.0,4.37,4.33,2.69,904
2903,0.4,Premium,E,VVS2,59.8,59.0,4.84,4.81,2.88,1082
2904,0.3,Ideal,G,VS2,61.2,55.0,4.33,4.34,2.65,574
2905,0.9,Premium,H,SI2,62.0,59.0,6.25,6.18,3.85,3146
2906,1.02,Premium,D,SI2,61.9,58.0,6.34,6.38,3.94,4381
2907,1.01,Good,E,SI1,63.2,59.0,6.36,6.39,4.02,4400
2908,0.31,Ideal,G,VVS1,61.6,55.0,4.36,4.4,2.7,789
2909,0.5,Premium,F,SI2,61.6,59.0,5.13,5.1,3.15,1196
2910,0.57,Very Good,H,VVS1,62.1,56.0,5.31,5.33,3.31,2040
2911,0.93,Premium,J,SI2,60.1,59.0,6.29,6.31,3.77,3149
2912,0.33,Premium,E,VS2,60.5,58.0,4.48,4.46,2.7,928
2913,0.3,Very Good,G,VVS2,63.4,58.0,4.25,4.21,2.68,878
2914,0.54,Premium,F,SI1,60.3,58.0,5.3,5.26,3.19,1382
2915,0.72,Ideal,G,SI1,61.1,57.0,5.77,5.8,3.53,2480
2916,0.31,Very Good,G,SI2,60.6,56.0,4.4,4.42,2.67,433
2917,0.42,Ideal,F,VS2,61.6,56.0,4.79,4.76,2.95,1020
2918,0.7,Very Good,E,SI2,62.9,57.0,5.64,5.68,3.55,2329
2919,0.52,Ideal,E,SI1,63.2,54.0,5.12,5.15,3.25,1376
2920,0.38,Ideal,G,VS1,61.1,56.0,4.69,4.72,2.88,983
2921,1.62,Very Good,H,SI2,63.1,58.0,7.39,7.44,4.68,9596
2922,0.33,Ideal,H,VS1,62.4,55.0,4.41,4.44,2.76,795
2923,0.9,Ideal,E,SI1,62.7,56.0,6.14,6.19,3.87,4159
2924,0.31,Ideal,G,VS1,61.9,53.0,4.37,4.39,2.71,625
2925,2.02,Good,I,SI2,58.8,56.0,8.25,8.3,4.9,16565
2926,0.71,Ideal,F,VVS1,61.0,56.0,5.74,5.77,3.51,3920
2927,1.34,Ideal,G,VVS1,62.2,56.0,7.01,7.05,4.37,11883
2928,0.7,Ideal,F,SI1,61.6,57.0,5.72,5.75,3.53,2515
2929,0.7,Ideal,I,VVS2,58.8,58.0,5.86,5.84,3.43,2551
2930,1.13,Ideal,E,SI2,61.4,57.0,6.67,6.72,4.11,4997
2931,1.16,Premium,G,VS2,62.0,59.0,6.77,6.71,4.18,6250
2932,0.34,Ideal,H,VS2,63.1,57.0,4.46,4.42,2.8,689
2933,1.01,Premium,G,VS2,60.0,60.0,6.53,6.47,3.91,5937
2934,2.07,Good,I,SI2,63.5,62.0,8.09,7.99,5.1,10957
2935,2.0,Ideal,D,SI1,60.8,57.0,8.13,8.07,4.91,17715
2936,0.51,Good,E,SI1,63.8,60.0,5.0,5.03,3.2,1305
2937,0.57,Ideal,E,VS2,61.2,57.0,5.35,5.33,3.27,1840
2938,0.81,Very Good,G,SI1,63.2,58.0,5.86,5.91,3.71,3064
2939,0.32,Ideal,G,IF,61.7,55.0,4.4,4.43,2.72,979
2940,0.32,Premium,H,VS2,61.4,59.0,4.42,4.45,2.73,505
2941,0.71,Premium,F,SI1,61.2,59.0,5.71,5.72,3.49,2368
2942,0.41,Premium,F,VVS2,60.8,59.0,4.79,4.82,2.92,1088
2943,0.52,Ideal,F,SI1,61.1,57.0,5.18,5.22,3.18,1336
2944,1.54,Premium,G,SI1,61.7,59.0,7.39,7.36,4.56,11525
2945,0.52,Ideal,D,SI1,62.4,57.0,5.17,5.14,3.21,1723
2946,2.1,Ideal,I,SI1,62.2,55.0,8.21,8.24,5.11,15092
2947,0.4,Very Good,D,VVS1,63.7,55.0,4.67,4.71,2.99,1320
2948,2.05,Premium,F,SI2,62.5,58.0,8.13,8.09,5.06,18055
2949,0.9,Very Good,F,SI2,63.4,63.0,6.11,6.03,3.84,3605
2950,0.36,Ideal,H,VVS1,61.8,57.0,4.54,4.58,2.81,821
2951,1.51,Ideal,H,SI1,62.4,57.0,7.31,7.34,4.58,10051
2952,0.51,Ideal,E,VS2,61.4,56.0,5.14,5.17,3.17,1655
2953,1.62,Ideal,E,VS2,61.8,57.0,7.56,7.5,4.66,16570
2954,1.06,Ideal,G,VS1,62.0,55.0,6.58,6.49,4.06,7665
2955,0.34,Premium,G,VS2,61.7,58.0,4.45,4.49,2.76,596
2956,1.2,Ideal,G,VS1,61.1,56.0,6.91,6.87,4.21,9243
2957,0.4,Premium,E,SI1,61.1,58.0,4.73,4.75,2.89,770
2958,0.31,Ideal,I,VS1,62.3,57.0,4.33,4.38,2.71,623
2959,1.04,Ideal,G,SI1,61.2,56.0,6.54,6.5,3.99,5651
2960,0.41,Premium,G,VS1,61.9,58.0,4.78,4.75,2.95,963
2961,1.21,Premium,H,SI2,61.0,56.0,6.94,6.89,4.21,5486
2962,0.32,Ideal,E,VS1,61.9,55.0,4.42,4.42,2.73,816
2963,1.61,Very Good,I,VS2,60.7,58.0,7.61,7.65,4.62,9633
2964,1.14,Ideal,E,SI2,61.8,55.0,6.7,6.74,4.15,5649
2965,0.52,Ideal,F,VS2,62.2,56.0,5.15,5.18,3.22,1654
2966,1.01,Premium,G,SI1,60.1,60.0,6.48,6.45,3.89,5096
2967,0.4,Ideal,E,VS2,62.2,54.0,4.75,4.78,2.97,957
2968,1.01,Good,G,VS1,63.9,58.0,6.32,6.36,4.07,6198
2969,1.01,Premium,G,SI1,61.2,61.0,6.42,6.34,3.9,4074
2970,0.74,Ideal,G,VS2,61.8,57.0,5.84,5.87,3.61,2956
2971,0.7,Ideal,I,SI2,62.6,56.0,5.67,5.7,3.55,1914
2972,0.39,Ideal,I,VS2,62.4,57.0,4.64,4.7,2.91,689
2973,0.66,Premium,I,VVS1,61.0,58.0,5.62,5.66,3.44,1932
2974,0.3,Premium,F,SI2,60.4,59.0,4.31,4.35,2.61,574
2975,0.5,Very Good,E,VS1,63.1,56.0,5.04,5.07,3.18,1704
2976,1.7,Premium,G,VS1,59.7,62.0,7.72,7.75,4.62,15505
2977,0.71,Ideal,E,SI2,61.2,57.0,5.75,5.76,3.52,2382
2978,2.01,Very Good,F,SI2,61.6,58.0,8.17,8.08,5.01,18029
2979,1.71,Premium,D,SI1,62.3,58.0,7.56,7.59,4.73,12224
2980,0.7,Ideal,F,SI1,61.3,54.0,5.74,5.77,3.53,2290
2981,0.91,Very Good,F,SI1,61.8,60.0,6.26,6.22,3.84,4509
2982,1.11,Good,F,SI1,63.3,56.0,6.65,6.68,4.21,6841
2983,1.16,Premium,I,SI1,59.4,59.0,6.91,6.83,4.1,4830
2984,1.04,Good,G,SI2,60.1,59.0,6.49,6.58,3.94,3898
2985,0.31,Ideal,G,VVS1,62.6,56.0,4.34,4.31,2.71,816
2986,0.42,Premium,G,VS2,60.5,58.0,4.88,4.84,2.93,1061
2987,0.7,Very Good,I,SI1,60.6,59.0,5.76,5.74,3.48,2378
2988,0.3,Premium,F,SI2,61.7,58.0,4.26,4.29,2.64,394
2989,0.3,Ideal,E,VS2,61.1,57.0,4.36,4.33,2.65,844
2990,2.1,Very Good,G,VS1,58.6,61.0,8.45,8.51,5.01,17294
2991,0.7,Premium,F,SI1,62.0,58.0,5.67,5.72,3.54,2211
2992,1.56,Very Good,I,VS2,61.3,60.0,7.47,7.52,4.58,10428
2993,1.5,Fair,G,SI2,58.6,58.0,7.4,7.31,4.33,7954
2994,1.13,Ideal,F,VS2,62.2,57.0,6.65,6.61,4.14,7567
2995,0.32,Ideal,G,VVS1,60.4,57.0,4.42,4.47,2.68,865
2996,0.3,Ideal,H,VVS1,62.3,55.0,4.28,4.29,2.67,878
2997,1.06,Very Good,E,SI1,58.8,63.0,6.64,6.59,3.9,4438
2998,1.53,Very Good,I,VS1,62.9,59.9,7.37,7.32,4.62,10032
2999,1.06,Ideal,E,SI2,61.9,55.0,6.58,6.61,4.08,5311
3000,1.22,Ideal,H,VVS2,62.3,58.0,6.78,6.83,4.24,8298
3001,0.38,Premium,G,VS1,62.4,58.0,4.7,4.69,2.93,977
3002,1.0,Fair,G,VS2,64.6,59.0,6.33,6.28,4.07,4997
3003,0.46,Good,H,SI1,59.9,57.0,5.02,5.06,2.99,1140
3004,0.9,Premium,G,SI2,62.9,59.0,6.13,6.03,3.81,3394
3005,1.22,Ideal,F,SI2,61.6,56.0,6.9,6.8,4.22,6250
3006,2.34,Premium,I,SI2,62.9,57.0,8.46,8.43,5.31,12502
3007,0.61,Ideal,E,VS2,62.4,53.0,5.41,5.44,3.4,1792
3008,1.04,Ideal,E,SI2,63.0,57.0,6.42,6.49,4.07,4751
3009,0.31,Ideal,F,VVS1,61.5,55.0,4.38,4.36,2.69,947
3010,0.34,Premium,E,SI2,59.3,60.0,4.58,4.61,2.72,477
3011,0.5,Ideal,D,SI2,62.1,55.0,5.08,5.13,3.17,1253
3012,1.0,Fair,D,SI1,64.6,60.0,6.24,6.29,4.02,6212
3013,0.5,Ideal,G,VS1,61.3,56.0,5.12,5.15,3.14,1593
3014,1.55,Premium,G,VS2,61.0,60.0,7.45,7.42,4.52,12092
3015,1.01,Very Good,F,SI2,62.9,58.0,6.35,6.39,4.01,4065
3016,0.3,Ideal,D,SI1,61.8,56.0,4.3,4.34,2.67,552
3017,1.2,Ideal,H,VS2,62.1,56.1,6.79,6.82,4.23,7021
3018,1.0,Ideal,I,SI2,61.9,57.0,6.41,6.33,3.94,3956
3019,0.25,Very Good,F,VVS2,62.9,55.0,4.03,4.06,2.54,633
3020,0.44,Premium,D,VS2,60.3,59.0,4.92,4.96,2.99,1196
3021,0.51,Ideal,G,VS1,62.1,56.0,5.09,5.13,3.17,1574
3022,1.2,Ideal,E,SI2,60.1,57.0,6.9,6.93,4.14,6552
3023,2.04,Good,I,VS2,58.3,58.0,8.4,8.46,4.94,16277
3024,0.92,Good,D,SI2,60.9,63.0,6.26,6.3,3.83,1864
3025,0.4,Ideal,G,VVS2,61.7,57.0,4.74,4.72,2.92,1050
3026,0.59,Ideal,D,SI1,61.3,55.0,5.41,5.43,3.33,1851
3027,0.71,Premium,I,SI1,58.3,58.0,5.91,5.84,3.43,2401
3028,0.42,Ideal,H,VVS2,62.0,57.0,4.8,4.82,2.98,984
3029,1.04,Ideal,G,SI1,61.2,56.0,6.56,6.58,4.01,5700
3030,1.33,Very Good,H,SI2,62.7,58.0,7.01,6.94,4.38,6095
3031,0.73,Ideal,E,SI1,62.4,55.0,5.82,5.78,3.61,2844
3032,1.14,Ideal,D,SI2,62.3,56.0,6.73,6.68,4.17,5376
3033,1.04,Ideal,D,SI1,62.0,56.0,6.54,6.51,4.04,6825
3034,1.02,Premium,J,SI1,62.5,58.0,6.45,6.38,4.01,4072
3035,0.41,Ideal,F,VS1,61.9,56.0,4.75,4.73,2.94,1076
3036,0.32,Ideal,H,IF,62.1,56.0,4.4,4.37,2.72,1080
3037,0.8,Ideal,E,VS1,61.5,56.0,5.98,6.01,3.69,4854
3038,1.02,Very Good,F,VS1,63.3,58.0,6.39,6.36,4.03,7803
3039,0.56,Ideal,D,SI1,61.8,56.0,5.29,5.34,3.28,1723
3040,2.01,Good,H,VS2,64.5,59.0,7.86,7.94,5.07,17523
3041,0.74,Very Good,E,VS2,61.6,57.0,5.8,5.82,3.58,2930
3042,0.91,Very Good,F,VS1,63.5,59.0,6.13,6.09,3.89,4436
3043,1.19,Ideal,E,VS2,61.3,57.0,6.75,6.81,4.16,7588
3044,0.54,Very Good,F,SI1,62.9,58.0,5.17,5.22,3.27,1337
3045,0.73,Very Good,H,VS2,61.9,61.0,5.71,5.75,3.54,2475
3046,0.71,Very Good,D,VS1,63.1,57.0,5.63,5.68,3.56,2859
3047,1.16,Ideal,G,SI2,61.6,55.0,6.75,6.79,4.17,5407
3048,0.57,Ideal,D,SI2,62.6,56.0,5.29,5.27,3.31,1232
3049,0.31,Ideal,E,VS2,61.3,57.0,4.39,4.39,2.69,633
3050,1.01,Premium,E,VS2,59.8,61.0,6.53,6.48,3.89,6563
3051,0.56,Ideal,G,VS1,60.9,57.0,5.33,5.35,3.27,1990
3052,1.14,Good,G,SI2,63.1,58.0,6.6,6.62,4.17,3906
3053,0.51,Premium,D,SI1,61.0,58.0,5.15,5.18,3.15,1612
3054,0.34,Ideal,E,SI1,61.8,55.0,4.48,4.51,2.78,596
3055,1.02,Premium,J,SI2,62.7,59.0,6.42,6.38,4.01,3175
3056,1.03,Premium,D,SI1,60.2,58.0,6.6,6.65,3.99,5408
3057,0.3,Ideal,F,IF,62.1,56.0,4.3,4.34,2.68,947
3058,2.01,Good,I,SI1,64.1,58.0,7.97,7.87,5.07,12821
3059,0.54,Premium,F,VS1,61.9,58.0,5.23,5.18,3.22,1838
3060,0.8,Premium,G,SI2,62.6,58.0,5.93,5.89,3.7,2512
3061,0.35,Premium,H,VS2,62.7,58.0,4.48,4.51,2.82,491
3062,0.7,Very Good,F,VS1,61.9,58.0,5.66,5.69,3.51,2889
3063,0.73,Good,I,VS2,63.1,61.0,5.69,5.73,3.6,2393
3064,0.32,Ideal,G,VVS2,61.7,55.0,4.37,4.41,2.71,936
3065,0.5,Premium,E,VS2,58.6,61.0,5.16,5.13,3.03,1397
3066,1.04,Ideal,D,VVS2,61.9,57.0,6.5,6.51,4.03,10967
3067,1.06,Very Good,G,VS1,62.7,58.0,6.44,6.48,4.05,7216
3068,0.32,Ideal,D,VS2,61.5,55.0,4.4,4.38,2.7,805
3069,2.01,Ideal,H,VS2,62.3,57.0,8.05,7.95,5.0,17523
3070,0.25,Ideal,D,VVS2,62.2,54.0,4.01,4.04,2.5,578
3071,0.54,Ideal,F,VS2,60.7,56.0,5.28,5.3,3.21,1722
3072,0.33,Ideal,D,VS1,61.3,56.0,4.47,4.45,2.74,792
3073,1.26,Premium,G,SI1,62.6,58.0,6.88,6.92,4.32,6334
3074,1.0,Premium,E,VS1,62.4,60.0,6.32,6.39,3.96,7588
3075,0.51,Ideal,F,VVS2,61.8,55.0,5.16,5.13,3.17,1904
3076,1.5,Premium,I,VS2,62.3,58.0,7.36,7.33,4.57,9012
3077,0.41,Very Good,E,VS1,62.7,58.0,4.72,4.76,2.97,1079
3078,0.51,Ideal,H,VVS1,60.9,56.0,5.17,5.2,3.16,1929
3079,1.07,Ideal,F,SI1,61.4,57.0,6.59,6.62,4.05,6686
3080,1.21,Ideal,H,VS1,62.2,56.0,6.79,6.87,4.25,6535
3081,1.53,Premium,I,VS1,60.8,59.0,7.39,7.43,4.52,8835
3082,0.31,Premium,E,VS1,62.5,58.0,4.35,4.32,2.71,942
3083,0.72,Very Good,E,SI2,61.1,58.0,5.77,5.82,3.53,2372
3084,0.97,Ideal,H,SI1,62.1,57.0,6.32,6.4,3.94,4532
3085,0.4,Ideal,E,VVS2,61.5,57.0,4.75,4.73,2.91,1112
3086,0.36,Ideal,I,VS1,61.5,56.0,4.58,4.65,2.84,568
3087,1.22,Very Good,H,SI1,60.0,61.0,6.89,6.85,4.13,6546
3088,0.7,Very Good,I,SI2,62.3,56.0,5.65,5.72,3.54,1777
3089,0.7,Ideal,I,SI1,61.4,55.0,5.73,5.76,3.52,2141
3090,0.9,Premium,F,SI2,61.3,55.0,6.23,6.27,3.83,3238
3091,0.74,Very Good,E,VS1,59.7,61.0,5.91,5.85,3.51,2993
3092,1.14,Ideal,D,VS2,62.1,54.0,6.73,6.71,4.17,8256
3093,0.9,Ideal,E,SI2,62.7,57.0,6.14,6.11,3.84,3818
3094,0.9,Good,D,SI1,64.2,56.0,6.09,6.06,3.9,3790
3095,1.08,Ideal,I,SI1,61.4,57.0,6.65,6.58,4.06,4989
3096,0.41,Very Good,F,SI2,62.8,58.0,4.71,4.74,2.97,583
3097,2.01,Premium,F,SI2,62.9,58.0,8.01,7.94,4.99,17407
3098,0.58,Very Good,G,VS2,61.1,55.0,5.42,5.46,3.32,1561
3099,0.57,Premium,G,VVS2,61.0,58.0,5.39,5.41,3.29,1985
3100,0.31,Ideal,D,SI1,61.7,56.0,4.3,4.36,2.67,571
3101,0.4,Ideal,G,VVS2,62.9,57.0,4.73,4.7,2.97,1020
3102,0.92,Premium,H,VS2,61.7,58.0,6.31,6.18,3.85,3629
3103,0.32,Ideal,G,IF,61.9,54.0,4.42,4.45,2.74,896
3104,0.51,Premium,E,SI2,58.9,58.0,5.27,5.24,3.11,1273
3105,0.3,Premium,H,VVS1,61.5,61.0,4.29,4.32,2.65,878
3106,0.7,Ideal,E,SI1,62.2,56.0,5.61,5.67,3.51,2577
3107,1.6,Ideal,E,VS2,61.8,55.0,7.47,7.51,4.62,15688
3108,0.51,Premium,H,IF,62.7,59.0,5.1,5.14,3.21,1973
3109,1.02,Ideal,H,SI2,61.8,57.0,6.49,6.43,3.99,4461
3110,0.7,Very Good,E,SI1,63.2,56.0,5.65,5.67,3.58,2245
3111,1.01,Premium,H,VS2,62.5,57.0,6.41,6.37,3.99,4704
3112,0.9,Premium,I,SI2,62.0,58.0,6.13,6.16,3.81,2834
3113,0.9,Fair,I,VS1,59.8,66.0,6.27,6.24,3.73,3381
3114,1.09,Ideal,I,SI1,62.2,55.0,6.6,6.64,4.12,4586
3115,1.58,Premium,H,VS1,62.3,60.0,7.53,7.3,4.64,12810
3116,0.24,Very Good,F,VS2,60.1,58.0,4.03,4.06,2.43,373
3117,0.31,Ideal,G,VS2,61.8,55.0,4.36,4.34,2.69,544
3118,0.73,Ideal,E,VS2,62.1,57.0,5.77,5.8,3.6,2823
3119,0.72,Ideal,E,SI1,62.3,56.0,5.74,5.76,3.58,2573
3120,2.01,Very Good,E,SI2,63.2,59.0,7.97,7.89,5.02,16492
3121,0.73,Ideal,H,SI1,63.0,57.0,5.77,5.74,3.62,2360
3122,0.9,Ideal,H,SI1,62.3,56.0,6.14,6.18,3.85,3787
3123,1.52,Ideal,G,VS2,63.0,56.0,7.27,7.3,4.59,12932
3124,1.04,Ideal,H,SI1,62.0,56.0,6.5,6.5,4.03,4916
3125,1.22,Premium,G,SI2,60.9,60.0,6.88,6.91,4.19,5433
3126,0.39,Premium,D,VVS1,61.8,59.0,4.65,4.69,2.89,1323
3127,1.11,Premium,H,SI1,61.1,61.0,6.61,6.66,4.06,5405
3128,0.54,Ideal,H,VS1,61.5,56.0,5.25,5.23,3.22,1709
3129,1.19,Ideal,F,VS2,62.2,54.0,6.78,6.82,4.23,8924
3130,1.12,Premium,E,SI2,62.4,59.0,6.67,6.61,4.14,5335
3131,1.01,Very Good,F,VS2,63.6,57.0,6.35,6.41,4.06,6274
3132,0.51,Good,E,SI1,63.6,56.0,5.07,5.1,3.24,1316
3133,0.42,Premium,I,VVS1,61.9,57.0,4.8,4.78,2.97,945
3134,0.72,Premium,F,SI1,62.1,60.0,5.71,5.68,3.53,2190
3135,1.51,Ideal,D,SI2,61.9,58.0,7.32,7.34,4.54,8712
3136,0.7,Premium,G,VS2,61.4,59.0,5.7,5.66,3.48,2657
3137,0.3,Very Good,G,VS1,61.6,62.0,4.24,4.31,2.64,765
3138,0.78,Very Good,G,SI2,59.7,57.0,6.0,6.02,3.58,2473
3139,0.9,Very Good,F,SI1,63.4,57.0,6.1,6.06,3.86,3965
3140,0.71,Very Good,H,VVS2,63.1,57.0,5.71,5.68,3.59,3371
3141,0.42,Ideal,D,VVS2,62.0,55.0,4.82,4.83,2.99,1132
3142,0.54,Ideal,D,VS2,62.0,57.0,5.23,5.19,3.23,1941
3143,1.01,Ideal,G,SI2,60.5,56.0,6.56,6.5,3.95,4469
3144,0.59,Premium,G,VVS2,60.6,57.0,5.45,5.48,3.32,2415
3145,0.36,Ideal,D,VS1,62.0,55.0,4.58,4.55,2.84,815
3146,1.51,Premium,G,SI1,62.5,59.0,7.33,7.27,4.56,8572
3147,1.01,Very Good,E,VVS2,63.1,59.0,6.32,6.35,4.0,9254
3148,0.9,Premium,D,SI2,58.0,61.0,6.3,6.36,3.61,3941
3149,1.16,Very Good,G,VVS1,61.2,57.0,6.75,6.83,4.16,10267
3150,1.75,Premium,I,VS1,61.3,59.0,7.76,7.68,4.75,11722
3151,1.05,Ideal,G,VS1,61.8,57.0,6.49,6.52,4.02,6857
3152,0.32,Ideal,I,SI1,62.5,54.0,4.38,4.41,2.75,427
3153,1.05,Very Good,H,SI1,62.5,57.0,6.49,6.46,4.05,5067
3154,0.3,Very Good,E,VS1,59.1,59.0,4.37,4.39,2.6,620
3155,0.3,Ideal,H,VVS1,62.0,55.0,4.31,4.33,2.68,694
3156,0.72,Ideal,I,SI1,60.7,56.0,5.8,5.85,3.53,2113
3157,2.12,Premium,H,SI2,60.1,59.0,8.31,8.43,4.99,16992
3158,0.9,Premium,E,SI2,58.8,59.0,6.32,6.28,3.69,4308
3159,0.61,Premium,E,VS2,61.0,62.0,5.5,5.43,3.34,2059
3160,0.37,Ideal,E,SI1,61.6,54.0,4.63,4.66,2.86,851
